year,avgTemp,minTemp,maxTemp,rainFall,avgPrice
20160830,24,21.5,27.1,0.1,3257
20160831,24.1,20.9,27.2,0,3257
20160901,24.5,21.1,28.6,20.9,3257
20160902,22.6,21.2,24.2,26,3257
20160903,24.7,22.1,27.7,0,3257
20160904,26.3,22.9,29.1,0,3257
20160905,25.9,24.4,28,0,3257
20160906,24.8,23,26.2,0,3257
20160907,24,22.8,26.7,1.7,3257
20160908,24.3,21.2,28,0,3257
20160909,24.5,21,28.3,0,3257
20160910,24.2,21.4,27.5,0.1,3257
20160911,24.8,22.7,27.3,0,3257
20160912,22.5,19.1,26,9.2,3257
20160913,24.3,20.4,28.2,0,3257
20160914,24.1,22.8,27.9,0.2,3257
20160915,23.7,20.9,27.2,2.5,3257
20160916,24.5,21.2,25.9,12.2,3257
20160917,24.8,23.8,26.2,6.6,3257
20160918,23.7,21.7,26.1,17.6,3257
20160919,21.6,20.6,22.5,10.6,3257
20160920,22,20.2,25.3,0,3257
20160921,21.8,19.7,24.8,0,3257
20160922,21.9,19.2,24.8,0,3257
20160923,21.9,18.6,24.9,0,3257
20160924,22.6,18.5,26.4,0,3257
20160925,24.2,21,27.4,0,3257
20160926,25,23.5,26.9,3.9,3257
20160927,25.5,23.9,27.8,3.1,3257
20160928,23.7,22.8,24.9,59,3257
20160929,21.7,20.5,23.4,9.2,3257
20160930,22.1,20.5,24.8,11.5,3257
20161001,23.4,21.8,25.4,12.9,3668
20161002,25.1,23.5,27,0,3668
20161003,25.5,23.5,28.2,0,3668
20161004,24.6,22.1,26.9,21.4,3668
20161005,23.9,20.3,30,267.7,3668
20161006,22.7,20,25.6,0,3668
20161007,22.7,21,24.3,2,3668
20161008,21.8,18.2,24.4,24.5,3668
20161009,18.2,15.2,22,0,3668
20161010,18.8,15.4,22,0,3668
20161011,19,17.1,21.5,0,4207
20161012,19.6,17.3,23.1,0,4311
20161013,19.5,17.6,21.8,0,4032
20161014,20.7,18.5,24.1,0,4017
20161015,20.5,18.7,22.4,0,3668
20161016,21.4,19.9,22.9,12.9,3668
20161017,21.6,19.3,24.9,0,3895
20161018,20.8,17.3,24,0,3833
20161019,20.7,19.3,23.8,0,3802
20161020,19.9,17.7,21.8,0,3697
20161021,19.1,18.1,20.8,27.5,3632
20161022,19.3,18.3,20.8,24.2,3668
20161023,18.8,17.2,22.4,2.6,3668
20161024,18.8,16.9,20.9,0,3544
20161025,20.2,17.8,25.3,5.1,3475
20161026,18.1,15.4,21.7,8.4,3412
20161027,19.7,17.3,22.1,0.1,3056
20161028,19.5,17.5,23,24.3,3048
20161029,16.9,14.7,19.4,0,3668
20161030,16,13.4,19.5,0,3668
20161031,15.9,13.2,18.5,0,3054
20161101,12,9.1,14.8,0,2999
20161102,12.2,8.4,16,0,2999
20161103,13.7,10.1,18.5,0,2846
20161104,14.2,10.3,18.2,0,2821
20161105,16.9,13.2,20.7,0,2751
20161106,17.7,13.1,22,0,2751
20161107,17.7,16.2,20.7,0,2796
20161108,15,11.4,17.1,3.1,2781
20161109,12.6,9.7,15.6,0,2761
20161110,13.2,11,15.9,7.9,2737
20161111,14.3,11.5,18.4,0,2746
20161112,16.1,10.2,20.6,0,2751
20161113,17.9,16.5,21.4,9.9,2751
20161114,19.3,16.2,22.9,5.8,2758
20161115,16.7,11.9,20.4,0,2758
20161116,14.6,10.8,18.9,0,2743
20161117,16.3,12.5,19.7,0,2635
20161118,18.9,16.4,21,5.7,2632
20161119,19.5,17.3,24.1,0.3,2751
20161120,18.8,16.8,20.6,0,2751
20161121,17.8,15.6,19.3,2.3,2635
20161122,15.4,11.4,19,0,2629
20161123,11.2,9.8,13.9,0,2647
20161124,8,5.9,10.4,0,2722
20161125,10.3,7.4,13,0,2712
20161126,11.4,9,13.5,9,2751
20161127,12.1,9,15.1,0.6,2751
20161128,10.3,7.1,13.8,0,2712
20161129,11.9,8.1,15.6,0,2712
20161130,13.3,11.6,16.9,0,2736
20161201,12.5,8.9,15.6,0,2620
20161202,10.4,6.2,14.4,0,2689
20161203,12.3,7.9,16.8,0,2689
20161204,12.3,9.9,14.7,0,2689
20161205,13.6,10.2,17.2,0,2564
20161206,9.8,7,12.4,0,2557
20161207,9.8,6.7,13.8,0,2546
20161208,11.4,6.7,15,0,2620
20161209,12.2,8.2,15.6,0,2644
20161210,10.3,7.6,14.5,0,2689
20161211,9.7,6.7,12.7,0,2689
20161212,14,10.3,16.6,0,2660
20161213,14.1,12.2,17,0.1,2686
20161214,7.8,5.2,12.6,0,2677
20161215,5,2.9,7.3,0,2694
20161216,6.1,2.3,8.8,0,2701
20161217,7.6,4.4,12.4,0,2689
20161218,12.9,6.5,16.3,0.2,2689
20161219,16.4,14.5,18.3,12.3,2714
20161220,14.6,11.4,18,0,2715
20161221,18.1,15.6,19.8,20.9,2715
20161222,10.8,7.7,19.1,3.1,2737
20161223,7.1,5.2,8.6,0.1,2739
20161224,7.7,3.9,10.7,0,2689
20161225,11.1,7.4,14,0,2689
20161226,13.9,11.8,16.6,34.8,2739
20161227,6,2.8,12.6,0,2764
20161228,5.9,1.6,9.9,0,2771
20161229,6.5,4.5,9.6,0,2796
20161230,6.8,4.2,10.3,0,2798
20161231,7.1,4.3,10.6,0,2689
20170101,9.9,6.2,12.7,0,3043
20170102,11.8,9.9,15.1,0.3,2803
20170103,11.2,8,15.5,0,2829
20170104,11.1,6.8,15.5,0,2851
20170105,11.7,9.1,14.5,6.7,2973
20170106,11.2,9.4,13.8,3.2,2974
20170107,11.8,10.6,13.6,14.2,3043
20170108,11.7,10.1,14.3,5.9,3043
20170109,8.5,6.6,11.2,0,3004
20170110,6.9,4.2,10.5,0,3032
20170111,5.5,3.7,8.7,0,3046
20170112,6.7,3.4,10,0,3047
20170113,5.7,2.2,10.3,0,3053
20170114,3.9,1.5,7.3,0,3043
20170115,3.5,0.2,7.8,0,3043
20170116,4.5,1.3,8.7,0,3048
20170117,6.7,2.6,10.7,0,3100
20170118,8.1,5.2,11.2,0,3100
20170119,7.8,5.6,10.8,0,3115
20170120,3,0.2,6.2,1.3,3110
20170121,4.4,0.6,8.5,0,3043
20170122,3.4,1,5.4,0,3043
20170123,2.4,0,6.2,0,3078
20170124,3.8,0.4,7.6,0,3095
20170125,5.7,2.6,9.6,0,3093
20170126,6.8,2.7,11.6,0,3236
20170127,8.7,4.8,12.3,0,3043
20170128,9.2,5.2,12.3,0,3043
20170129,13.9,10.2,17.8,17.4,3043
20170130,6.8,1.9,13.3,0,3043
20170131,5.4,1.5,8.3,0,3268
20170201,6.7,3.9,10,0,3270
20170202,7.6,3.1,12.5,0,3290
20170203,10,5.7,13.3,0,3291
20170204,11,9.1,12.6,16.6,4357
20170205,9.4,6.1,12.6,0.4,4357
20170206,6.5,4.4,10.2,0,3334
20170207,8.1,4.4,12.6,0,3448
20170208,7.6,4.2,10.7,0,3536
20170209,2.2,-0.7,4.9,0.1,3619
20170210,0.8,-1.6,4.2,1.4,3644
20170211,2.2,-0.9,5.4,0.1,4357
20170212,4.3,0.1,8.8,0,4357
20170213,6.9,1.6,12.2,0,3717
20170214,8.6,5.5,12,0,3762
20170215,9,4.3,14.1,0,3806
20170216,13.1,7.1,16.2,2.1,5160
20170217,13.6,8.8,17.1,1.2,5214
20170218,7.6,3.3,11.6,0,4357
20170219,9.7,2.3,14.6,0,4357
20170220,11.2,5.2,15.4,2.7,5311
20170221,8.1,3.8,11.9,0,5349
20170222,11.5,8.4,15.5,57.2,5330
20170223,6.8,3.4,10,0,5528
20170224,5.9,2.8,9.2,0,5501
20170225,7.1,2.6,11.9,0,4357
20170226,8.4,5.4,12.8,0,4357
20170227,8.6,4.6,12.6,0,5494
20170228,9.4,4.3,14.1,0,5528
20170301,10.5,7.1,15.4,0,6109
20170302,5.7,3.9,7.9,0,5607
20170303,8.4,3.4,13.1,0,5804
20170304,10.1,6.9,13.9,0,6109
20170305,10.6,7.5,13.6,0,6109
20170306,8.7,5,12.1,0,5748
20170307,5.2,2,9.7,0,5935
20170308,5.2,2,8.3,0.4,5959
20170309,8.8,5,13.1,0,6149
20170310,11.3,7.2,16.6,0,6166
20170311,11.3,6.4,16,0,6109
20170312,12.7,8.6,16.3,0,6109
20170313,11,8.6,13,3.2,6236
20170314,11.1,7.7,15.3,0,6285
20170315,9.3,5.7,12.6,0,6285
20170316,10,6.2,13.8,0,6285
20170317,10.6,5.8,15.3,0,6366
20170318,10.6,8,13.2,0,6109
20170319,12.9,7.1,17.6,0,6109
20170320,12.1,11,13.6,13.4,6270
20170321,11.9,9,15.9,0.5,6145
20170322,10.9,7.2,13.3,0,6383
20170323,10.5,7.6,13.6,2.6,6109
20170324,11.8,7.6,15.1,0,6109
20170325,9.9,8.1,12.6,3.2,6109
20170326,8.8,6,12.8,0,6109
20170327,9.5,6.4,13.6,1.4,6109
20170328,11.3,5.5,15,0.3,6109
20170329,13.4,10.5,16.6,5.1,6109
20170330,13.4,10,16.8,0,6109
20170331,10.7,8.9,13.4,6.2,6109
20170401,11,7.9,15.5,0,6109
20170402,11.9,7.5,15.5,0,6109
20170403,12.8,7.5,17.6,0,6109
20170404,14.4,9.9,17.5,0,6109
20170405,16.3,15.5,17.5,23.2,6109
20170406,15.4,14.4,16.1,125.2,6109
20170407,15.7,14.1,17.3,0,6109
20170408,16.6,14.8,20.9,0,6109
20170409,15.3,14,17.9,0,6109
20170410,13.7,13.1,14.9,0,6109
20170411,15.1,12.5,19.8,7.2,6109
20170412,15.8,12.1,20,0,6109
20170413,15.5,10.6,22,0,6109
20170414,17.4,13.8,20.5,0,6109
20170415,17.3,14.7,20.4,0.3,6109
20170416,17,12.8,21.3,0,6109
20170417,16.9,14.9,18.9,42.6,6109
20170418,15.5,12.1,19.7,0,6109
20170419,15.8,12,20.7,0,6109
20170420,15.6,12.7,17.5,0,6109
20170421,15.3,14,16.3,0,6109
20170422,14.2,11.7,17.9,9.7,6109
20170423,14.4,10.5,18.4,0,6109
20170424,16.7,11.2,20.6,0,6109
20170425,19,16.8,21.3,0.1,6109
20170426,16.4,14.9,19.7,14.2,6109
20170427,15.4,11.8,19,0,6109
20170428,16.9,12,21.5,0,6109
20170429,17.8,14.3,21.6,0,6109
20170430,20,16.5,24.1,0,6109
20170501,17.4,15.3,21.3,0,6109
20170502,17.7,16.3,20.7,0,6109
20170503,20,16.3,23.3,0,6109
20170504,19.9,17.5,23,9.8,6109
20170505,17.9,16.1,19.5,10,6109
20170506,19.1,17,22.5,0,6109
20170507,19.9,14.9,27.5,0,6109
20170508,17.4,14.3,20.9,0.2,6109
20170509,15,13.1,17.7,13.6,6109
20170510,16.4,13.9,21.6,1.7,6109
20170511,20.4,15.4,25,0,6109
20170512,18.1,15.2,21.2,18.8,6109
20170513,17.6,15,21.3,0,6109
20170514,18.2,15.3,21.1,0,6109
20170515,17.9,15.6,20.6,0,6109
20170516,18.2,15.3,21.5,0,6109
20170517,19.4,15.4,25,0,6109
20170518,19.8,15.4,23.5,0,6109
20170519,19.9,16.2,23.6,0,6109
20170520,20.1,16.7,24.1,0,6109
20170521,21.4,18.9,24.6,0,6109
20170522,20.8,17.5,23.9,0,6109
20170523,20.6,18,23.1,1.2,6109
20170524,20,18.6,21.6,3.9,6109
20170525,21.2,17.4,26.1,0,6109
20170526,19.1,15.6,23.9,0,6109
20170527,17.6,13.2,21.7,0,6109
20170528,19.2,15.8,22.7,0,6109
20170529,22,17.8,27,0,6109
20170530,21.8,18.1,27.1,0,6109
20170531,21.6,20.7,23,0,6109
20170601,22.8,19.8,28.2,0,6109
20170602,22,19.1,25.5,0,6109
20170603,21,18.2,23.6,0,6109
20170604,21.5,17.5,26.4,0,6109
20170605,21.9,18.3,26,0,6109
20170606,20,18.2,21,141.9,6109
20170607,20.9,18,25.1,4.6,6109
20170608,20.6,16.4,24.8,0,6109
20170609,21.2,17.9,23.5,0,6109
20170610,21.6,20.3,23.6,0.3,6109
20170611,21.9,19.8,25.7,0.2,6109
20170612,20.7,18.9,23.2,0,6109
20170613,20.1,17.8,23.1,0,6109
20170614,20.4,16.3,23.9,0,6109
20170615,22.8,17.3,28.6,0,6109
20170616,22.4,20.3,25.2,0,6109
20170617,23.1,20,26,0,6109
20170618,22.8,19,25.6,0,6109
20170619,23.4,19.8,25.8,0,6109
20170620,22,20.2,24.1,29.7,6109
20170621,22.7,19.9,27.1,0,6109
20170622,22.7,20.4,26,0,6109
20170623,23.2,21.2,25.7,0,6109
20170624,22.7,21.7,24.6,6.3,6109
20170625,23,21.4,25.4,0,6109
20170626,23.4,21.9,25,12.4,6109
20170627,23.2,21.4,25.5,0,6109
20170628,23.3,21.5,25.6,1.5,6109
20170629,22.4,21,23.8,50.5,6109
20170630,24.6,23.2,26.5,0,6109
20170701,25.9,23.8,28.8,0,6109
20170702,26.1,25.1,27.5,0,6109
20170703,26.2,25.3,28.3,0,6109
20170704,26.3,24.7,29.3,0.7,6109
20170705,26.8,25.1,28.8,0,6109
20170706,26.6,25.7,28.4,0,6109
20170707,26.8,25.7,28.5,0,6109
20170708,26.1,23.4,27.8,0.8,6109
20170709,27.1,24.6,30,0.2,6109
20170710,26.5,25.5,27.1,0,6109
20170711,24.8,23.4,26.5,22.5,6109
20170712,26.1,23.1,28.8,0,6109
20170713,27.2,24.4,30.6,0,6109
20170714,28.2,26.7,30.7,0,6109
20170715,28.3,27.1,31.1,0,6109
20170716,28.4,27.1,31.1,0,6109
20170717,28.3,27.3,30.2,0,6109
20170718,26.9,25.4,28.2,6.3,6109
20170719,27.6,24.9,30.4,0,6109
20170720,29.2,26.3,32.2,0,6109
20170721,29,27.2,31.5,0,6109
20170722,28.9,27.1,31.7,0,6109
20170723,28.5,27.3,30.8,0,6109
20170724,29.1,26.9,32.8,0,6109
20170725,30.1,27.4,35.8,0,6109
20170726,26.6,25.4,28.7,2.8,6109
20170727,27.7,25.6,30.6,0,6109
20170728,28.3,25.9,30.3,0,6109
20170729,28.9,26.6,31.6,0,6109
20170730,28.8,26.7,31.3,0.4,6109
20170731,27.6,26.3,32.1,18.1,6109
20170801,29.6,26.5,32.1,5.2,6109
20170802,29.1,27.4,32.1,0,6109
20170803,29,26.5,31.6,0,6109
20170804,30.3,27.6,33.3,0,6109
20170805,31,28.5,35.3,0,6109
20170806,31,28.5,34.5,0,6109
20170807,30.6,27.7,35.1,0,6109
20170808,28.5,25.5,32.6,4.8,6109
20170809,27.8,25.6,31,10,6109
20170810,27.8,26,30.7,0,6109
20170811,28.3,25.4,31.6,0,6109
20170812,28,25,31,0,6109
20170813,26.8,25.3,29.7,2.1,6109
20170814,27.6,24.4,30.6,93.6,6109
20170815,28.2,26.3,31.4,0,6109
20170816,27.8,25.3,31.8,0,6109
20170817,27.1,23.9,30.7,5.7,6109
20170818,27.2,24.6,30.3,0,6109
20170819,26.2,23.6,30.8,47.3,6109
20170820,26.7,23.4,29.1,54,6109
20170821,28.3,26.4,31.3,1.7,6109
20170822,29.2,27.3,31.7,1.1,6109
20170823,29.6,28.1,32,0,6109
20170824,28.9,26.8,31.9,4.6,6109
20170825,28.2,26.8,30.6,1.7,6109
20170826,27.7,24,31.6,0,6109
20170827,26.3,22.7,29.3,0,6109
20170828,27.7,24.3,30.5,0,6109
20170829,27.9,25.9,30.2,0,6109
20170830,26.5,24.2,30.5,0,6109
20170831,26.1,23.5,29.3,0,6109
20170901,25.2,23.4,28.9,0,6109
20170902,23.8,22,27.1,0,6109
20170903,24.6,22.3,27.6,0,6109
20170904,24.8,22.5,27.6,14.2,6109
20170905,25,22.2,27.1,9.6,6109
20170906,27.3,25.2,30,2,6109
20170907,23.8,21.5,26.9,15.5,6109
20170908,24.1,20.3,28.1,0,6109
20170909,24.7,20.9,28.6,0,6109
20170910,26,23.1,28.6,5.9,6109
20170911,26.7,24.4,29.3,19.9,6109
20170912,25.1,22.6,28.5,0,6109
20170913,25.3,20.3,30.2,0,6109
20170914,23.9,22,27.6,2.2,6109
20170915,23.3,22.6,24.9,0.1,6109
20170916,23,21.5,24.1,0,6109
20170917,25.8,22.8,29.9,0,6109
20170918,24.4,21.4,27.6,0,6109
20170919,24,21.9,26.8,0,6109
20170920,23.6,22.2,26.9,0.2,6109
20170921,22.5,20.4,25,0,6109
20170922,23.5,21.5,26.1,0,6109
20170923,22.2,19.8,25.3,0,6109
20170924,23.3,19.3,26.9,0,6109
20170925,24.4,22.4,26.8,0,6109
20170926,24.6,23.5,27.6,32.6,6109
20170927,24.6,22.6,28.4,0.6,6109
20170928,23.9,20.7,28.1,0,6109
20170929,21.3,18.3,24.6,0,6109
20170930,22.6,18.7,25.9,0,6109
20171001,22,19.3,23.6,111.9,4016
20171002,23.8,22,27.1,49,4016
20171003,23.7,21.4,27.5,0,4016
20171004,22.2,19.4,25.5,0,4016
20171005,19.8,16.8,22.2,9.8,4016
20171006,21.4,16.9,24.7,33.4,4016
20171007,22.2,20,25.3,0,4016
20171008,23.3,19.6,26.8,0,4016
20171009,23.7,20,26.4,0,4016
20171010,24.1,21.7,26.9,0,4016
20171011,23.4,21.8,26.1,0,4016
20171012,19.8,18.2,22.3,1.7,4016
20171013,19.5,17.1,22.7,0,4016
20171014,18.6,17.1,19.9,0.6,4016
20171015,17.8,15.8,18.9,7.1,4016
20171016,18,16.6,20,17.9,4308
20171017,19.9,17.5,22.2,0,4271
20171018,19.6,18.5,21.6,0,4259
20171019,19,16.8,21.9,0,4148
20171020,18.9,14.2,23,0,4191
20171021,19.7,17.9,22.3,0,4016
20171022,20.3,17.7,24.4,0,4016
20171023,17.4,15.5,20.2,0,4175
20171024,16.9,14.4,21.4,0,4111
20171025,16.5,13.3,21.5,0,4044
20171026,16.9,11.7,21.4,0,3757
20171027,18.7,14.7,22.4,0,3698
20171028,19.6,18.2,21,0,4016
20171029,18.1,12.5,23.8,0,4016
20171030,14.6,11.4,18.4,0,3646
20171031,15.2,11.4,19.1,0,3573
20171101,15.5,12.8,19.6,0,3568
20171102,16.2,12.9,20.2,0,3533
20171103,17.1,12.8,22.3,0,3476
20171104,12.4,9.3,15.8,0,3053
20171105,13.4,8.8,17.7,0,3053
20171106,16.6,11.9,20.6,0,3396
20171107,20.2,16.5,22.5,2,3377
20171108,19,14,22.3,0.2,3355
20171109,16.6,11.8,20.5,0,3151
20171110,18.5,15.9,21.6,0,3064
20171111,13.5,10.6,16.5,0,3053
20171112,12.5,9.7,16.2,0,3053
20171113,15.3,10.9,18.8,0,3008
20171114,16.1,13.2,20.2,0,3000
20171115,12.2,8.6,16.7,0,3000
20171116,10.8,7.9,14.9,0,2824
20171117,13.1,8.8,15.9,0.4,2824
20171118,10.1,5.2,14.7,0,3053
20171119,8.4,5.4,11.5,0,3053
20171120,10.2,7.5,14.8,0,2818
20171121,10.5,6.7,14.1,0,2814
20171122,12.6,10.7,16,0,2780
20171123,9,7,12.1,0,2883
20171124,10,7.4,13,0,2876
20171125,12.2,7.9,15.1,0,3053
20171126,14.3,10.5,17.3,0,3053
20171127,12.2,9.4,15.5,0,2887
20171128,16.1,10.7,18.4,1,2875
20171129,15.6,13.6,18.1,3.1,2875
20171130,12.7,8.1,15.8,0,2775
20171201,7.6,5.1,11,0,2852
20171202,7.5,3.8,11.1,0,2852
20171203,10.4,5.8,14.1,0,2852
20171204,9.3,5.1,14.9,0,2715
20171205,5.4,2.9,8.4,0.2,2721
20171206,7.7,4.5,11.3,0,2712
20171207,9.6,7,13.7,0,2775
20171208,5.4,4.3,8.4,1.6,2774
20171209,8,4.5,11.7,0,2852
20171210,10.9,7.5,14.1,2.7,2852
20171211,5.5,3.6,8.6,0.1,2789
20171212,3.5,2.5,6,0,2789
20171213,5,2.1,8.6,0,2789
20171214,5.5,2.9,7.8,0,2854
20171215,9.1,5.1,12.7,0,2830
20171216,5.2,0.5,8.7,1.1,2852
20171217,3.4,0.5,6.4,1,2852
20171218,6.3,3.3,8.7,0,2834
20171219,7,4.5,10,0,2827
20171220,5.8,3.4,10.2,0.9,2861
20171221,6.5,2.5,10.9,0,2916
20171222,8.4,4.3,12.7,0,2927
20171223,11.6,7.7,14.9,0,2852
20171224,11.7,6.9,16.3,5.4,2852
20171225,6,4,9.1,0,2852
20171226,6.3,3.5,11,0,2943
20171227,5,2.8,8.3,0,2939
20171228,7.4,4.1,10.3,0,3083
20171229,9,4.8,12.7,0,3107
20171230,10.4,7.6,14.2,0.3,2852
20171231,7.1,4.3,10,0,2852
20180101,6.1,3.9,10,0,3326
20180102,7.7,3.8,11.5,0,3120
20180103,8.6,7,11.3,0,3165
20180104,7.5,5.1,9.3,3.3,3220
20180105,6.2,4,9.9,2.5,3242
20180106,6.4,2.7,10.5,0,3326
20180107,9.1,4.5,11.6,3.6,3326
20180108,10,5.4,14.1,1.1,3328
20180109,3.7,1.4,5.7,1.3,3292
20180110,0.7,-1.6,4.4,8.3,3299
20180111,-1.2,-3,1.4,5.8,3376
20180112,0.2,-3,3.7,2.1,3371
20180113,3.6,-0.6,7.7,0,3326
20180114,7.8,2.3,12,0,3326
20180115,12,9.2,16.2,0,3345
20180116,13.5,10.2,14.9,32.3,3381
20180117,11,7.4,14.3,0.2,3406
20180118,10.3,7.4,12.9,0,3382
20180119,9.2,6,12.6,0,3413
20180120,8.7,5.9,12.9,0,3326
20180121,8.7,4.8,12.4,0,3326
20180122,8.9,6.6,12.7,1.5,3394
20180123,3.3,0.1,7,0,3371
20180124,0.6,-2,3.8,0,3359
20180125,1.1,-2,3.1,0,3322
20180126,1.9,0.5,4.2,0,3322
20180127,3.6,0.1,6.4,0,3326
20180128,4.5,2,8.1,1.5,3326
20180129,2.1,-0.1,6.3,0,3329
20180130,2.5,-1.6,6.8,0,3345
20180131,4,1.7,7.4,0.2,3373
20180201,5,2.4,8.8,0,3363
20180202,5.8,2.6,9,0,3356
20180203,1.4,-1.8,5.4,0.5,5119
20180204,-1.2,-2.5,1.9,0.7,5119
20180205,0,-2.5,3.1,2,3376
20180206,-0.8,-2.2,2.4,0.5,3402
20180207,1.1,-2.6,5.8,0,3421
20180208,3.3,-0.4,7.5,5.5,3462
20180209,6.9,2.9,10.4,0,3462
20180210,6.3,2.6,10.9,0,5119
20180211,1.9,0.1,5.1,0.1,5119
20180212,1.5,-0.9,3.4,0,5005
20180213,5,2.1,8.2,0,5046
20180214,10.5,4.8,12.7,0,5042
20180215,10.9,8.7,13.1,0.2,5119
20180216,9.3,6.1,11.5,0,5119
20180217,7.2,4.3,10.6,0,5119
20180218,7.8,4.5,11.1,0.5,5119
20180219,8.1,5.2,10.3,0.5,6938
20180220,9.8,4.4,14.2,0,6969
20180221,9.2,7.2,11.8,0,6814
20180222,5.9,2.7,9.3,0,6725
20180223,7.8,2.6,12.3,0,6509
20180224,10.3,6.3,14,0,5119
20180225,11.3,8.4,15,0,5119
20180226,9.9,6,14,0,6461
20180227,11.4,6.7,15,0,6462
20180228,11.3,7.1,16,0,6313
20180301,8.6,5,13.8,0,6076
20180302,8,4.9,11.1,0,6066
20180303,12.2,8.8,14.5,4,6076
20180304,16.4,13.6,19.3,10,6076
20180305,11.8,8,17.3,2,6106
20180306,9.3,6.5,12.6,0,6029
20180307,9.9,8.9,11.5,18.6,6029
20180308,9.6,5.1,11.9,6.3,6138
20180309,7.5,3.2,10.9,0,6083
20180310,8.9,5.2,13.5,0,6076
20180311,9.6,4.8,13.9,0,6076
20180312,11.4,7.3,15.8,0,6076
20180313,14.7,10.4,18,0,6076
20180314,16.6,12.3,19.8,0,6076
20180315,16,14.4,17.5,48.3,6076
20180316,10.5,7.8,14.7,0.6,6076
20180317,9.4,6,13.3,0,6076
20180318,15,9.3,18.3,12.6,6076
20180319,13.9,10,16.9,34.9,6076
20180320,8,5.9,10,11.1,6076
20180321,6.5,5.2,9.1,3.2,6076
20180322,7.9,4.4,11.9,0,6076
20180323,9.5,4.1,15.3,0,6076
20180324,11.4,5.7,15.9,0,6076
20180325,13,8.2,16.8,0,6076
20180326,13.6,9.4,17.6,0,6076
20180327,14,8.8,17.6,0,6076
20180328,15.8,12.1,18.9,0,6076
20180329,15.9,13.9,18.8,0,6076
20180330,15.5,13.3,19.5,0,6076
20180331,16.3,14,19.4,0,6076
20180401,18.8,15.9,21.7,0,6076
20180402,19.3,17.3,22.4,0,6076
20180403,19.2,16.4,22.4,0,6076
20180404,19.2,16.5,23.1,0.1,6076
20180405,16,14.4,17.8,9.4,6076
